seiban,fX,fY,prefectures
ZZ2533：（有）轟商会：BP他社プラント,138.2168,36.63071,20長野県
ZZ2534：飯栄建設協同組合：BP他社プラント,138.52762,37.0042,20長野県
ZZ2535：（有）堀篭骨材店：BP他社プラント,138.46652,36.2311,20長野県
ZZ2536：マルタ工業（株）：BP他社プラント,137.97614,35.85883,20長野県
ZZ2537：（有）峯村商会：BP他社プラント,138.22968,36.62345,20長野県
ZZ2538：みのちセメント工業（株）：BP他社プラント,137.80995,35.50506,20長野県
ZZ2539：（株）宮下：BP他社プラント,138.2374,36.64347,20長野県
ZZ2540：（株）森角建材店：BP他社プラント,138.47961,36.27029,20長野県
ZZ2541：ヤマサマテリアル（株）　松本工場：BP他社プラント,137.94099,36.26096,20長野県
ZZ2542：横谷商会：BP他社プラント,138.32094,36.63492,20長野県
ZZ2543：（株）吉川工務店：BP他社プラント,137.71536,35.70514,20長野県
ZZ0849：宮島産業（有）・宮島生コンクリート工場：BP他社プラント,137.96101,36.7401,20長野県
ZZ0861：（株）塩沢産業 東部工場：BP他社プラント,138.35251,36.34187,20長野県
ZZ0833：松川・モルセラ（株）　製品工場：BP他社プラント,137.90517,35.60932,20長野県
ZZ0834：昭和産業（株）　木曽生コン工場：BP他社プラント,137.76794,35.86617,20長野県
ZZ0835：（株）塩沢産業 佐久工場：BP他社プラント,138.48163,36.25946,20長野県
ZZ0836：昭和産業（株）　松本工場：BP他社プラント,137.96744,36.2031,20長野県
ZZ0837：昭和産業（株）　穂高生コン工場：BP他社プラント,137.88576,36.36246,20長野県
ZZ0838：（株）塩沢産業 上田工場：BP他社プラント,138.29251,36.39583,20長野県
ZZ0839：竹花工業（株） 生コン工場：BP他社プラント,138.43117,36.31151,20長野県
ZZ0840：（株）髙見澤　上田工場：BP他社プラント,138.31763,36.41408,20長野県
ZZ0841：（有）マル吉横川セメント：BP他社プラント,138.0737,36.07499,20長野県
ZZ0842：（株）本久 佐久平生コン：BP他社プラント,138.4872,36.17738,20長野県
ZZ0843：佐久平生コン（株） 海ノ口工場：BP他社プラント,138.44267,35.99318,20長野県
ZZ0844：（株）クミアイ生コン 本社工場：BP他社プラント,137.85455,36.42405,20長野県
ZZ0845：（有）高瀬川生コン：BP他社プラント,137.88168,36.36157,20長野県
ZZ0846：西山生コン（株）：BP他社プラント,138.01445,36.61471,20長野県
ZZ0847：（株）諏訪共同生コン：BP他社プラント,138.13248,35.99426,20長野県
ZZ0848：（株）上小共同生コン：BP他社プラント,138.28592,36.3831,20長野県
ZZ2907：信州新町河川開発（株）：BP他社プラント,138.04411,36.58118,20長野県
ZZ2908：白馬小谷生コン（株）　白馬工場：BP他社プラント,137.83861,36.70842,20長野県
ZZ2909：宝・アサノ生コン（株）：BP他社プラント,138.13808,36.00053,20長野県
ZZ2319：信州生コン（株）　信濃工場（操業停止中）：BP他社プラント,138.21786,36.79506,20長野県
ZZ2320：大信相互（有）　本社工場（操業停止中）：BP他社プラント,137.81599,36.52649,20長野県
ZZ2321：ヤマサマテリアル（株）　伊那工場（操業停止中）：BP他社プラント,137.95505,35.75482,20長野県
SB2068：（株）のりくら生コン：Ｍ７Ｄ－３６２Ｓ－６ｔ,137.68665,36.22117,20長野県
SB2109：阿南生コン（株）　南宮工場：Ｍ７Ａ－１００Ｐ－６ｔ　ITBF,137.82672,35.32133,20長野県
SB2942：信州生コン（株）　中野工場：DASH-225B2-ＳITB ADV,138.34137,36.73158,20長野県
SB2293：更水生コン（株）：Ⅳ－２３Ｐ－３００Ｐ－７　ITBF,137.99388,36.56306,20長野県
SB2800：（株）黒澤組：ＮＲＡⅢ－１２ＭＶ－２００Ｐ,138.51051,36.07596,20長野県
SB2602：（株）関川組　マルス生コン：ＮＲＡⅢ－１０ＦＳ－５６２Ｓ ITBF　DSH225,137.99475,36.40327,20長野県
SB2603：（株）高宮組　生コン部：ＮＲⅡ－１０ＦＶ－１５０Ｐ－７,137.6749,36.07166,20長野県
SB2784：（株）竹花組　佐久チチブ生コン工場：ＮＲＡⅣ－１２ＶＭ－２００Ｐ TRIU,138.41681,36.26246,20長野県
SB2656：（株）大和興業：ＮＲＡⅢ－１０ＦＸ－１５０Ｐ－CFB-X,137.89804,35.80557,20長野県
SB1394：（株）本久　長野生コン工場：ＢＰＵ－２００ＰＣＩＬ,138.23048,36.61687,20長野県
SB2022：大鹿レミコン（株）：Ｍ７Ｄ－１５０Ｐ－６ｔ,138.07712,35.53161,20長野県
SB2033：北信生コン（株）：Ｍ７Ｄ－３６２Ｓ－６Ｔ,138.61,36.85823,20長野県
ZZ0822：信州生コン（株）：BP他社プラント,138.2894,36.73479,20長野県
ZZ0823：坂本屋生コン（株）：BP他社プラント,138.00188,35.9683,20長野県
ZZ0824：（株）伊那生コンクリート工業：BP他社プラント,137.95322,35.82452,20長野県
ZZ0825：長野生コン（株）：BP他社プラント,138.26491,36.67176,20長野県
ZZ0826：遠山生コンプラント協同組合：BP他社プラント,138.08112,35.3822,20長野県
ZZ0827：依田川生コン（株）：BP他社プラント,138.26788,36.25381,20長野県
ZZ0828：（有）南木曽生コン工場：BP他社プラント,137.63144,35.62325,20長野県
ZZ0829：マルモ生コン（株）：BP他社プラント,137.90642,36.35252,20長野県
ZZ0830：（株）伊那生コンクリート工業 長谷工場：BP他社プラント,138.15173,35.80804,20長野県
ZZ0831：阿南生コン（株） 本社新野工場：BP他社プラント,137.74428,35.25377,20長野県
SB2408：（株）野沢総合　生コン部：Ⅱ－１２ＰⅡ－２００Ｐ－７　ITBF,138.47581,36.91134,20長野県
ZZ2940：信州生コン（株）　大橋工場：BP他社プラント,138.19902,36.61649,20長野県
SB2369：上田生コン（株）：Ⅱ－１０ＪⅡ－１５０Ｐ－７ｔ,138.21835,36.40435,20長野県
SN-943：共和アスコン（株）：BP他社プラント　本体装置AD計量　CTF　DSH167,137.853,36.33268,20長野県
SN-803：竜峡レミコン（株）：BP他社プラント　ＦＳＦ－２０００　CVF-B　ITBP,137.841,35.44392,20長野県
ZZ3637：松本太平洋生コン（株）：BP他社プラント,137.94795,36.18045,20長野県
SN1915：（株）ダイセキ環境　岐阜営業所：DSF-167,137.08804,35.40607,21岐阜県
SN1914：（株）ダイセキ環境　岐阜営業所：DSF-167,137.08804,35.40607,21岐阜県
SB6738：栗本建材（株）　大野工場：Ｓ２ｄ－０７５Ｐ－５Ｔ　CTB,136.61142,35.48529,21岐阜県
SB6630：戸田建設・鴻池組ＪＶ　徳山ダム６号トンネル作業所：Ｔ－ＴＯＭ－５０Ｐ,136.5206,35.64384,21岐阜県
SB6985：大成・西松・佐藤共同企業体飛騨トンネル作業所：Ｔ－ＴＯＭ－５０Ｐ,136.76065,35.4233,21岐阜県
SB6953：旭コンクリート工業（株）　恵那工場：Ｓｄ－５０Ｐ－５,137.31908,35.45996,21岐阜県
SB6969：三井住友・松村特定建設工事共同企業体 徳山9号トンネル作業所：Ｔ－ＴＯＭ－５０Ｐ,136.56821,35.48695,21岐阜県
SB6940：佐藤・青木・矢柞共同企業体保トンネル作業所：Ｔ－ＴＯＭ－５０Ｐ,137.05655,36.2081,21岐阜県
SN1614：中津川生コン（責）　（株）吉川工務店：BP他社プラント　DSF225ミキサ TRINITY操作盤入替 TRI　DSF-225,137.52711,35.519,21岐阜県
SB5414：ライン生コン（株）　関工場：ＢＰ１５０Ｐ×１　ＩＴＢ　ADV,136.9377,35.46887,21岐阜県
SB7004：市川工務店・イチテック共同企業体東海北陸自動車道東俣トンネル工事：Ｔ－ＴＯＭ－５０Ｐ,137.05367,36.18719,21岐阜県
SN-588：（株）中島工務店　加子母コンクリート工場：BP他社プラント　FSF-2500,137.40141,35.73372,21岐阜県
SN-647：岐阜アサノコンクリート工業（株）　岐阜工場：BP他社プラント　アイシス盤 SF-2500,136.67317,35.3534,21岐阜県
SB3196：白川宇部生コン（株）　飯島工場：DASH-H225EvoⅣ-150R-UL TRIU　DSH-225,136.87738,36.27765,21岐阜県
ZZ2323：岐阜アサノコンクリート工業（株）　各務原工場：BP他社プラント,136.89749,35.38145,21岐阜県
ZZ2324：（株）竹内商事　工場：BP他社プラント,136.66136,35.40594,21岐阜県
ZZ2325：氷室建材　本社工場：BP他社プラント,137.5128,35.57402,21岐阜県
ZZ2721：蒲田川工業（株）：BP他社プラント,137.50055,36.28657,21岐阜県
ZZ2722：共栄工業（株）：BP他社プラント,136.6512,35.41933,21岐阜県
ZZ2723：キング工業（株）：BP他社プラント,137.0661,35.44783,21岐阜県
ZZ2724：（株）土屋産業：BP他社プラント,136.61519,35.31774,21岐阜県
ZZ2725：ナガイ（株）：BP他社プラント,137.28871,36.09298,21岐阜県
ZZ2726：丸文工業（株）：BP他社プラント,136.63145,35.32742,21岐阜県
ZZ2727：マルホ建材（株）：BP他社プラント,136.99419,35.45034,21岐阜県
ZZ2728：（株）ミツボシ：BP他社プラント,136.56725,35.47132,21岐阜県
ZB0143：レミック高山（株）：BP他社プラント,137.24617,36.17624,21岐阜県
ZZ2730：（株）レミックマルハチ：BP他社プラント,136.84708,35.49393,21岐阜県
ZZ0876：松桂生コン（株）：BP他社プラント,136.61588,35.26963,21岐阜県
ZZ0877：（株）丸河興業　上矢作工場：BP他社プラント,137.53401,35.33891,21岐阜県
ZZ0878：（株）米金商店　生コン工場：BP他社プラント,136.77826,35.46931,21岐阜県
ZZ0879：（株）丸河興業　岩村工場：BP他社プラント,137.43925,35.36018,21岐阜県
ZZ0880：伊藤生コン（株）：BP他社プラント,136.61581,35.38902,21岐阜県
ZZ0882：飛騨生コンクリート（株）　神岡工場：BP他社プラント,137.26079,36.32069,21岐阜県
ZZ0883：（株）丸代：BP他社プラント,137.13614,35.33879,21岐阜県
ZZ0884：下呂生コンクリート（株）：BP他社プラント,137.23178,35.83337,21岐阜県
ZZ0885：飛騨生コンクリート（株）　三川工場：BP他社プラント,137.25873,36.1914,21岐阜県
ZZ0886：白川生コン協業組合：BP他社プラント,137.16173,35.6038,21岐阜県
ZZ0890：中津川生コン有限責任事業組合：BP他社プラント,137.51033,35.50647,21岐阜県
ZZ0891：宇部生コンクリート（株） 恵那工場：BP他社プラント,137.43085,35.45629,21岐阜県
ZZ0892：東濃生コン（株）：BP他社プラント,137.26205,35.34685,21岐阜県
ZZ0865：西建産業（株）　粕川生コン工場：BP他社プラント,136.57768,35.46989,21岐阜県
ZZ0866：（株）ギチユー　岐中生コン穂積工場：BP他社プラント,136.69739,35.4026,21岐阜県
ZZ0867：西建産業（株）　坂本生コン工場：BP他社プラント,136.40623,35.56566,21岐阜県
ZZ0868：揖斐川生コンクリート工業（株）　揖斐川工場：BP他社プラント,136.55209,35.49095,21岐阜県
ZZ0869：関中央生コン（株）：BP他社プラント,136.94827,35.49018,21岐阜県
ZZ0870：（株）八洲　多治見工場：BP他社プラント,137.13304,35.31102,21岐阜県
ZZ0872：岐阜宇部生コンクリート（株）：BP他社プラント,136.79703,35.3821,21岐阜県
ZZ0873：（株）丸八生コン：BP他社プラント,136.85454,35.94741,21岐阜県
ZZ0874：白川宇部生コン（株）　みほろ工場：BP他社プラント,136.9003,36.15782,21岐阜県
ZZ0875：勢濃生コン（株）：BP他社プラント,136.57051,35.23883,21岐阜県
ZZ2322：（株）カネサン　工場：BP他社プラント,137.05838,35.43471,21岐阜県
SB2069：北部生コン（株）　１号機：０２０Ｐ－３００Ｐ－８　TRIU　DSH-330,136.75766,35.48488,21岐阜県
SB2095：ライン生コン（株）　川辺工場：Ｍ９Ｃ－１５０Ｐ－８　TRI,137.07324,35.50183,21岐阜県
SB2118：郡上生コン（株）：Ｍ９Ｐ－１５０Ｐ－７ｔ　ITBF,136.95599,35.73407,21岐阜県
SB2939：三栄（株）：DASH-275C2-ITB　ADV,136.55995,35.3047,21岐阜県
SN0328：揖斐川生コンクリート工業（株）　根尾工場：BP他社プラント　ＳＦ－１５００,136.6234,35.64774,21岐阜県
SB2770：北部生コン（株）　２号機：ＲＡⅤ－２３ＶＭ－３００Ｐ－８　TRIU　DSH-330,136.75766,35.48488,21岐阜県
SB2678：大島商事（株）：NRAⅢ-10-100P-7t　DSH-167,136.70909,35.32494,21岐阜県
SN0410：（株）フジコン：BP他社プラント　ＳＦ－１５００,136.59433,35.21771,21岐阜県
SB2835：（株）吉城生コン：ＤＡＳＨ－２２５Ｃ１－ＩＴＢ,137.14101,36.26063,21岐阜県
SB2224：郡上宇部生コンクリート（株）：Ⅲ－１０Ｐ－１５０Ｐ－７,136.83464,35.87532,21岐阜県
SN0424：羽島商事（株）：BP他社プラント　ＳＦ－２０００,136.69388,35.34555,21岐阜県
SB2479：（株）多治見生コン：ＮＲＡⅢ－１７ＦＳ－２５０Ｐ－８　TRI,137.08423,35.3675,21岐阜県
SB2528：揖斐川生コンクリート工業（株）　藤橋工場：ＮＲＡⅡ－１０Ｓ－１５０Ｐ－７,136.46136,35.64007,21岐阜県
SB8536：神岡鉱業（株）　鉱山部：ＳＥ－５０Ｐ－３Ｔ,137.29539,36.34879,21岐阜県
SN-729：大西商事（株）：BP他社プラント　ＦＳＦ－２０００,136.83464,35.87532,21岐阜県
SN0846：美山生コン（株）：BP他社プラント　ＦＳＦ－２０００・ＳＷＡＴ,136.79472,35.5456,21岐阜県
SN-892：（株）タイガーチヨダ：ＳＦ－５００,137.52055,35.5275,21岐阜県
SN-840：上田石灰製造（株）　昼飯工場：ＦＳＦ－１０００,136.57228,35.39455,21岐阜県
SB3213：伊豆中央コンクリート有限責任事業組合：DASH-H225EvoⅢ150T-TRIU DSH-225,138.92284,35.04395,22静岡県
SN1883：溝口瀬谷レミコン（株）　吉原レミコン工場：BP他社プラント　DASH-Hｙper-275ミキサ、操作盤入替　TRIU,138.67729,35.17115,22静岡県
ZZ2900：伊豆下田生コン（株）：BP他社プラント,138.92896,34.66096,22静岡県
ZZ2948：（株）イワタ　沼津工場：BP他社プラント,138.84941,35.10074,22静岡県
SB6874：NKマテック（株）：Ｓｄ－１００Ｐ－６Ｔ,139.03676,34.93568,22静岡県
SB2731：大協生コン（株）：ＳＲＡⅣ－１５Ｎ－２５０Ｐ－８　ＳＩＴＢ,138.14096,34.85115,22静岡県
SB2863：（株）イワタ　本社工場：ＤＡＳＨ－２７５Ｃ２－ＩＴＢ,138.44798,35.01463,22静岡県
SB2582：（株）富士宇部　静岡工場：ＮＲＡⅣ－１７ＰＡ－３００Ｐ　SITB DSH-275,138.44658,35.01366,22静岡県
SB6922：小杉コンクリート（株）：Ｓ４ｄⅡ－１００Ｐ－５Ｔ　CTB,137.73624,34.78287,22静岡県
ZZ2901：（有）浜松砂利：BP他社プラント,137.76512,34.76098,22静岡県
ZZ2327：（株）タカムラ生コン　静岡工場：BP他社プラント,138.93214,35.30951,22静岡県
ZZ2328：長島建設　本社工場：BP他社プラント,138.23167,35.21473,22静岡県
ZZ2329：長島建設　千板沢工場：BP他社プラント,138.21245,35.25426,22静岡県
ZZ2330：渡邊工業（株）　沼津第一生コン工場（操業停止中）：BP他社プラント,138.91623,35.20258,22静岡県
ZZ2707：後藤砕石販売（株）：BP他社プラント,138.53882,35.23352,22静岡県
ZZ2708：（株）相良ドラゴンズクラブ：BP他社プラント,138.18411,34.71727,22静岡県
ZZ2709：（株）しょうじ建設：BP他社プラント,139.01024,35.1138,22静岡県
ZZ2696：青島建材（株）：BP他社プラント,138.38885,34.9528,22静岡県
ZZ2697：阿多古建設事業協同組合：BP他社プラント,137.78062,34.86531,22静岡県
ZZ2698：（株）アルファ：BP他社プラント,138.0401,34.95597,22静岡県
ZZ2699：市川開発（株）：BP他社プラント,138.37076,34.95293,22静岡県
ZZ2710：（株）スエヒロ産業：BP他社プラント,137.75024,35.02469,22静岡県
ZZ2711：大和工建（株）：BP他社プラント,138.20479,34.83133,22静岡県
ZZ2712：（有）髙田建材　髙田建材生コン工場：BP他社プラント,138.91019,35.15781,22静岡県
ZZ2713：天竜川砂利プラント協同組合：BP他社プラント,137.80873,34.75362,22静岡県
ZZ2714：（有）東海建材工業　本社・工場：BP他社プラント,138.46169,35.0288,22静岡県
ZZ2715：（株）トヨオカ：BP他社プラント,137.83728,34.80926,22静岡県
ZZ2716：（株）橋本組：BP他社プラント,138.32571,34.81457,22静岡県
ZZ2717：春野建設事業協同組合：BP他社プラント,137.89508,35.0192,22静岡県
ZZ2718：（株）平野工業：BP他社プラント,138.05179,34.75433,22静岡県
ZZ2719：（株）堀内土木　向陽生コンクリート工場：BP他社プラント,137.87143,34.76504,22静岡県
ZZ2720：（有）吉田建材産業：BP他社プラント,137.86285,34.71049,22静岡県
ZZ2701：（株）尾関商店：BP他社プラント,138.45117,35.01416,22静岡県
ZZ2702：小野建設（株）：BP他社プラント,138.9482,34.98824,22静岡県
ZZ2703：（株）覚堂環境エンジニアリング：BP他社プラント,137.90567,34.7513,22静岡県
ZZ2704：河東開発工業（株）：BP他社プラント,138.09825,34.66397,22静岡県
ZZ2705：（株）紅林建材：BP他社プラント,138.25266,34.83481,22静岡県
ZZ2706：（株）兼祥：BP他社プラント,138.25934,34.75655,22静岡県
SB2705：（株）柳澤組　生コン工場：ＮＲＡⅡ－６ＦＳ－３６２S－５　ITBP,138.07953,35.22658,22静岡県
SB2713：三興開発（株）　生コン事業部：ＮＲＡⅡ－１０ＦＶ－１５０Ｐ－7　TRIU,138.72006,35.14335,22静岡県
SB2253：浜松生コン（株）　新東生コン工場：Ⅲ－１５Ｐ－２００Ｐ－８　ITBF,137.57294,34.68312,22静岡県
SB2795：（株）大塚　生コン工場：ＮＲＡⅢ－１５ＶＭ－２５０Ｐ　ITBF,138.21121,34.81371,22静岡県
SB2315：伊東協同生コン（株）　熱海工場：Ⅲ－１２Ｐ－２００Ｐ－７　DSF-275　ITBJ,139.07259,35.08271,22静岡県
SB2600：（株）内牧コンクリート工業所：ＮＲＡⅢ－１５ＦＶ－７２２Ｓ　DSF-275　ITBR,138.34969,35.01727,22静岡県
SB2744：野村マテリアルプロダクツ（株）　伊豆さくら工場：ＮＲＡ２－１０Ｆ２－２００Ｐ－７T,138.9453,35.0233,22静岡県
SB2660：（有）藤枝生コン：ＮＲＡⅣ－１２ＦＶ－１５０Ｐ－　ITBF,138.22737,34.869,22静岡県
SB2148：名古屋生コン（株）　セイケンコンクリート：Ｍ９Ｐ－１５０Ｐ－７ｔ　200N-225　CTF,137.80446,34.74267,22静岡県
SN0434：興津生コン（株）：BP他社プラント　ＳＦ－２０００　ＳＦ－２５００　ITBP,138.53195,35.07328,22静岡県
SB2009：（有）竜光生コン：Ｌ１５Ｃ－７２２Ｓ－７　DSF275　ITBF,137.92041,34.8279,22静岡県
ZZ0910：大東コンクリートヒダ興業（株）　静岡工場：BP他社プラント,138.3714,35.08419,22静岡県
ZZ0911：大東コンクリートヒダ興業（株） 梅ヶ島工場：BP他社プラント,138.32593,35.27802,22静岡県
ZZ0912：ホウコク生コン（株）：BP他社プラント,138.35481,34.98046,22静岡県
ZZ0913：ダイサン生コンクリート工業（株）：BP他社プラント,138.19067,34.76931,22静岡県
ZZ0914：旭生コン（株）：BP他社プラント,138.4436,35.01167,22静岡県
ZZ0915：志太宇部生コンクリート（株） 大井川工場：BP他社プラント,138.26126,34.80097,22静岡県
ZZ0916：（株）新興：BP他社プラント,138.27876,34.86001,22静岡県
ZZ0917：太洋コンクリート工業（株）：BP他社プラント,137.69321,34.81019,22静岡県
ZZ0918：浜名湖生コン（株）：BP他社プラント,137.62721,34.68102,22静岡県
ZZ0928：志太宇部生コンクリート（株） 浜岡工場：BP他社プラント,138.16479,34.61941,22静岡県
ZZ0929：（有）尾崎生コンクリート：BP他社プラント,137.97839,34.77434,22静岡県
ZZ0930：（有）岡本コンクリート工業：BP他社プラント,137.90663,34.68967,22静岡県
ZZ0931：浜松生コン（株）　二次製品工場：BP他社プラント,137.80205,34.74413,22静岡県
ZZ0932：（株）富士宇部　本社・富士工場：BP他社プラント,138.61749,35.17138,22静岡県
ZZ0933：（株）富士宇部　東伊豆工場：BP他社プラント,139.02835,34.77006,22静岡県
ZZ0934：伊豆工業（株） 西伊豆生コン土肥工場：BP他社プラント,138.81499,34.90241,22静岡県
ZZ0935：伊豆工業（株）　西伊豆生コン仁科工場：BP他社プラント,138.78728,34.78035,22静岡県
ZZ0937：エーユー生コン（株）：BP他社プラント,138.64125,35.31588,22静岡県
ZZ0938：静岡生コン（株）：BP他社プラント,138.84592,35.12254,22静岡県
ZZ0939：（株）古藤田生コン：BP他社プラント,138.93163,34.99241,22静岡県
ZZ0940：裾野生コン（株）：BP他社プラント,138.89938,35.15351,22静岡県
ZZ0941：新スルガ生コン（株）：BP他社プラント,138.90897,35.26958,22静岡県
ZZ0942：三島生コン（株）：BP他社プラント,138.92468,35.08506,22静岡県
ZZ0943：（株）広川生コン：BP他社プラント,138.922,35.28401,22静岡県
ZZ0944：フジ生コンクリート（株）：BP他社プラント,138.73755,35.13716,22静岡県
ZZ0945：東宏生コンクリート工業（株）：BP他社プラント,138.88544,35.0975,22静岡県
ZZ0919：丸保生コン（株）：BP他社プラント,138.09911,34.93779,22静岡県
ZZ0920：（株）富士宇部　掛川工場：BP他社プラント,137.98106,34.77773,22静岡県
ZZ0921：高井生コン砂利（株）：BP他社プラント,137.78781,34.77136,22静岡県
ZZ0922：（有）竜光生コン　水窪工場：BP他社プラント,137.90056,35.22815,22静岡県
ZZ0923：（有）三ヶ日生コン工業：BP他社プラント,137.54095,34.80387,22静岡県
ZZ0924：都田コンクリート工業（株）：BP他社プラント,137.71857,34.8065,22静岡県
ZZ0925：三協生コン（株）：BP他社プラント,137.57253,34.80003,22静岡県
ZZ0946：天城生コン（株）：BP他社プラント,138.95593,34.76948,22静岡県
ZZ0947：（株）伊東生コン：BP他社プラント,139.06616,35.01871,22静岡県
ZZ0927：大東コンクリート工業（株）　製品掛川工場：BP他社プラント,138.06111,34.69038,22静岡県
SB2437：中部菱光コンクリート工業（株）　浜松工場：Ⅳ－１７Ｎ－２５０Ｐ－８　TRI,137.78581,34.68365,22静岡県
SB2578：引佐生コン（株）：ＮＲＡⅣ－２０Ｓ－３００Ｐ－７　CTF,137.64801,34.79568,22静岡県
ZZ2946：木内建設（株）　静岡工場：BP他社プラント,138.42824,34.99788,22静岡県
SB2391：稲村生コンクリート（株）：Ⅲ－１０ＰⅡ－２００Ｐ－７　TRI　DSH-225,139.06842,35.06301,22静岡県
ZZ2945：木内建設（株）　遠州工場：BP他社プラント,137.81068,34.72372,22静岡県
SB7080：土屋建材（株）　大仁工場：Ｂａｔｃｈ－Ｐａｃｋ５００,138.91911,34.99359,22静岡県
SB3314：三興開発（株）　生コン事業部：DASH-H225EvoⅢ150R-ADV,138.72006,35.14335,22静岡県
SN-867：太平洋セメント（株）　清水ＳＳ：固化材計量装置,138.49619,34.99859,22静岡県
SN-871：（有）東海建材工業　掛川工場：BP他社プラント　ＳＶＦ操作盤　ITBF,137.98769,34.77299,22静岡県
SB3221：（株）小西生コン　第一工場：DASH-H225EvoⅡ110R-ITBR　DSH-225,136.99539,35.03311,23愛知県
SB3287：トヨタＴ＆Ｓ建設（株）　本社・豊田工場：DASH-H275EvoⅢ130T-ITBF,137.1604,35.14039,23愛知県
SB3210：三竹生コンクリート（株）：DASH-H130EⅡ095T-ITBR　DSH-130,137.19409,35.11201,23愛知県
SB7155：（株）三河屋：S4(ITBJ)-100P-5T　ITBJ,136.79376,35.12464,23愛知県
ZZ1955：（株）フジックスコンクリート：BP他社プラント,136.80063,35.06059,23愛知県
SB1388：尾張生コンクリート工業（株）：ＢＰＵ－１５０ＰＢＬＴ　ＩＴＢＪ DSH-167,136.74214,35.23236,23愛知県
SB2112：三共コンクリート（株）　岡崎工場：Ｍ９Ｃ－１５０Ｐ－７ｔ　ＤＳＦ－１６７　ＳＩＴＢ,137.20879,34.93165,23愛知県
SB2140：小牧生コン（株）：Ｍ９Ｐ－１５０Ｐ－７Ｔ　DSF-167　SITB DSH-167,136.89944,35.30888,23愛知県
ZZ1034：（株）太啓　豊田生コンクリート工場：BP他社プラント,137.20044,35.13417,23愛知県
ZZ1953：新城生コン（株）：BP他社プラント,137.49402,34.86443,23愛知県
SB2881：（株）磯谷組：ＤＡＳＨ－１６７ＣＩ－ＩＴＢ DSF-167,137.09586,34.86715,23愛知県
ZZ1035：西栄ブロック工業（株）　米津工場：BP他社プラント,137.04593,34.88873,23愛知県
ZZ1010：兵善生コンクリート（株）：BP他社プラント,136.83842,34.87717,23愛知県
ZZ1012：（株）伊藤商店：BP他社プラント,136.909,35.00237,23愛知県
SB6616：日本コンクリート（株）　本社工場：Ｓ４Ｓ－１００Ｐ－６Ｔ,136.94479,35.21405,23愛知県
SB6844：（株）磯貝コンクリート工業所：Ｓｄ－５０Ｐ－５Ｔ　CTB,136.98022,34.93466,23愛知県
SB3124：田原生コン（株）：DASH-N275Evo4-180R-T　TRI　200N-275,137.2484,34.68563,23愛知県
SN1780：（株）東伸サービス　日進プラント：FSF-500,137.04268,35.15842,23愛知県
SN1653：（株）毛受：BP他社プラント　DSH-175ミキサ入替,136.99968,35.05185,23愛知県
SN1549：（有）名古屋機工：ターンヘッド ABPBP0001A-ZLD,136.85907,35.22034,23愛知県
ZZ2331：生駒生コンクリート（株）　       B 　2プラント。ミキサのみ。：BP他社プラント,137.20586,35.12938,23愛知県
ZZ2333：中部太平洋生コン（株）　知多工場：BP他社プラント,136.85963,35.02149,23愛知県
ZZ2334：明高コンクリート（株）　工場：BP他社プラント,136.8903,35.0737,23愛知県
SB3248：（株）小西生コン　瀬戸工場：DASH-H275EvoⅢ150R-TRIU DSH-275,137.13577,35.2346,23愛知県
SB3198：新知多コンクリート工業（株）：DASH-H225EvoⅡ110R-ITBR　DSH-225,136.85219,34.97372,23愛知県
ZZ2671：愛三舗道建設協同組合：BP他社プラント,137.0405,34.88927,23愛知県
ZZ2672：（株）明知組：BP他社プラント,137.02988,35.31533,23愛知県
ZZ2673：石川屋建材（株）：BP他社プラント,136.84671,35.21709,23愛知県
ZZ2674：（合）伊奈組：BP他社プラント,136.86548,34.8915,23愛知県
ZZ2675：犬山建設（株）　生コンクリート工場：BP他社プラント,136.9937,35.37986,23愛知県
ZZ2676：（株）大嶽名古屋　名西生コンクリート工場：BP他社プラント,136.78941,35.18862,23愛知県
ZZ2677：岡崎ブロック工業（株）：BP他社プラント,137.15904,34.97116,23愛知県
ZZ2678：（有）落合建材店：BP他社プラント,136.96051,35.29451,23愛知県
ZZ2679：小原開発（株）：BP他社プラント,137.25951,35.22174,23愛知県
ZZ2680：加藤産業（有）：BP他社プラント,137.18059,35.12244,23愛知県
ZZ2681：（有）カトリヤ：BP他社プラント,136.7197,35.22924,23愛知県
ZZ2682：（有）木村建材店　甚目寺工場：BP他社プラント,136.8347,35.18804,23愛知県
ZZ2683：（株）坂井工業所：BP他社プラント,136.7346,35.28661,23愛知県
ZZ2684：大正建材（株）：BP他社プラント,137.07529,35.1928,23愛知県
ZZ2685：（有）大雄：BP他社プラント,136.91011,35.23451,23愛知県
ZZ2686：塚本建材（株）：BP他社プラント,137.04262,35.02558,23愛知県
ZZ2687：東海菱光（株）：BP他社プラント,136.87497,35.13224,23愛知県
ZZ2688：西村土木（株）：BP他社プラント,137.17172,35.15723,23愛知県
ZZ2689：（有）船仁建材店：BP他社プラント,136.89749,35.23473,23愛知県
ZZ2690：（有）丸一建材店：BP他社プラント,136.83139,35.11288,23愛知県
ZZ2691：（有）マルショウ建材店：BP他社プラント,136.88249,35.01548,23愛知県
ZZ2692：（株）水谷建材：BP他社プラント,136.99463,35.20301,23愛知県
ZZ2693：矢田川建設（株）：BP他社プラント,137.0123,35.19422,23愛知県
ZZ2694：山金ブロック（有）：BP他社プラント,136.9576,35.07166,23愛知県
ZZ2695：山富建材（株）：BP他社プラント,137.62131,35.17773,23愛知県
